sys_sch,SystemId,SystemName,SchoolName,SchoolId,Cluster,Phone_Number,Street,City,State,Zip_Code,total_enroll,Grades,SSAS,Grade,SingleScore,pct_asian,pct_native,pct_black,pct_hispanic,pct_multi,pct_white,pct_ed,pct_swd,pct_lep,AchievementE,ProgressE,GapE,ChallengeE,CCRPIScoreE,performance_9E,performance_10E,AchievementM,ProgressM,GapM,ChallengeM,CCRPIScoreM,performance_9M,AchievementH,ProgressH,GapH,ChallengeH,CCRPIScoreH,English_BegH,English_DevH,English_ProfH,English_DistH,Math_BegH,Math_DevH,Math_ProfH,Math_DistH,Science_BegH,Science_DevH,Science_ProfH,Science_DistH,Soc_BegH,Soc_DevH,Soc_ProfH,Soc_DistH,performance_11H,performance_12H,performance_17H,English_BegE,English_DevE,English_ProfE,English_DistE,Math_BegE,Math_DevE,Math_ProfE,Math_DistE,Science_BegE,Science_DevE,Science_ProfE,Science_DistE,Soc_BegE,Soc_DevE,Soc_ProfE,Soc_DistE,English_BegM,English_DevM,English_ProfM,English_DistM,Math_BegM,Math_DevM,Math_ProfM,Math_DistM,Science_BegM,Science_DevM,Science_ProfM,Science_DistM,Soc_BegM,Soc_DevM,Soc_ProfM,Soc_DistM,CollegeEnrollment,FinancialEfficiency,SchoolClimate,Mobility,PPE
609291,609,Ben Hill County,Fitzgerald High School,291,H,(229)409-5530,601 W Cypress St,Fitzgerald,GA,31750,831,9-12,,D,65.2,1,0,40,10,2,47,99,15,1,,,,,,,,,,,,,,30.9,27.1,5,2.2,65.2,28.6,36,35.4,0,46.40000000000000,44.5,8.600000000000000,0.5,38.2,30.4,26.3,5.100000000000000,25.7,24,35.5,14.8,56.8,43.2,79.30000000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.5,4,13.1,9066.42
609296,609,Ben Hill County,Ben Hill County Middle School,296,M,(229)409-5578,134 Jc Hunter Rd,Fitzgerald,GA,31750,660,6-8,,D,64.3,1,0,44,14,3,38,98,16,2,,,,,,,,26.8,31.9,3.3,2.3,64.3,55.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,41.3,24.7,2.1,25.4,47.2,22,5.4,29.2,29.6,32.9,8.300000000000000,36.1,40.7,19.9,3.2,,2,3,12.6,9632.220000000000
610101,610,Berrien County,Berrien High School,101,H,(229)686-7428,500 E Smith Ave,Nashville,GA,31639,797,9-12,,B,83.90000000000000,1,0,12,10,2,76,84,10,1,,,,,,,,,,,,,,37.6,32.7,6.7,6.9,83.90000000000000,21.7,35.7,36.3,6.4,18.3,47.5,28.2,5.9,22.1,31.5,38.3,8.1,25.1,31.3,35.9,7.7,65.10000000000000,43.6,89.80000000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.5,3,17.1,9260.370000000000
610106,610,Berrien County,Berrien Academy Performance Learning Center,106,H,(229)686-6576,1015 Exum Rd,Nashville,GA,31639,63,9-12,,F,59,0,0,8,0,5,87,84,5,0,,,,,,,,,,,,,,16.3,35.9,,1,59,37.5,43.8,18.8,0,39.1,52.2,8.700000000000000,0,47.1,35.3,17.6,0,57.9,36.8,5.3,0,,,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3,88.90000000000000,9056.25
610194,610,Berrien County,Berrien Middle School,194,M,(229)686-2021,800 Tifton Rd,Nashville,GA,31639,736,6-8,,C,78.40000000000000,0,0,11,7,3,78,84,11,1,,,,,,,,32.9,33.3,6.7,5.5,78.40000000000000,67.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.7,37.5,36.2,5.600000000000000,8.200000000000000,39.90000000000000,34.40000000000000,17.4,18.6,29.8,35.3,16.3,19.1,41.40000000000000,27.9,11.6,,4,5,13.2,7559.35
610195,610,Berrien County,Berrien Elementary School,195,E,(229)686-2939,802 Middle School Cir,Nashville,GA,31639,738,3-5,,B,86,0,0,13,9,3,75,83,13,4,34.7,33,8.300000000000000,10,86,66.40000000000000,75.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.1,37.6,37,10.3,4.8,33,46.6,15.6,15.3,29.3,37.7,17.7,19.1,56.7,14.9,9.300000000000000,,,,,,,,,,,,,,,,,,4.5,4,15.6,7814.08
611103,611,Bibb County,Skyview Elementary School,103,E,(478)779-3956,5700 Fulton Mill Rd,Lizella,GA,31052,454,K-5,,A,91.2,1,0,33,3,4,59,99,14,1,34,40,10,7.2,91.2,56.40000000000000,85.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,38.8,32.2,15,11.2,42.5,37.9,8.4,15.7,28.6,42.9,12.9,18.6,54.3,21.4,5.7,,,,,,,,,,,,,,,,,,3.5,4,9.800000000000000,9738.82
611104,611,Bibb County,Burdell Elementary School,104,E,(478)779-2950,972 Fort Hill St,Macon,GA,31217,490,K-5,,D,68.3,1,0,92,4,1,2,99,10,3,24.1,34.8,6.7,2.7,68.3,26,65.60000000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42,40.8,12,5.2,25.2,44.8,25.2,4.8,37.5,35.9,21.9,4.7,33.8,49.2,9.200000000000000,7.7,,,,,,,,,,,,,,,,,,2,3,18.7,9517
611105,611,Bibb County,Howard High School,105,H,(478)779-7852,6400 Forsyth Rd,Macon,GA,31210,1256,9-12,,B,80.2,5,0,59,4,3,29,99,12,3,,,,,,,,,,,,,,32.7,34.7,6.7,6.1,80.2,16.5,33.1,38.5,11.9,37.4,41,18.4,3.3,32.8,34.40000000000000,26.7,6.1,26.1,29.1,33.6,11.2,60.9,51.9,83.10000000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,3,21.8,8581.800000000000
611108,611,Bibb County,Ballard Hudson Middle School,108,M,(478)779-3390,1070 Anthony Rd,Macon,GA,31204,756,6-8,,F,47.1,0,0,94,3,1,2,99,11,0,,,,,,,,14.5,27.1,5,0.5,47.1,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71.8,21.7,5.100000000000000,1.5,65.2,29.8,3.7,1.3,86.5,8.300000000000000,4.2,1,61.1,30,7.4,1.6,,2,1,30.9,8577.630000000000
611109,611,Bibb County,Bruce Elementary School,109,E,(478)779-4558,3660 Houston Ave,Macon,GA,31206,445,K-5,,F,52.7,0,0,92,2,2,4,99,5,0,18.7,28.5,5,0.5,52.7,22.2,40.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57.3,29.8,10.5,2.3,40.6,42.9,15.9,0.6,71.7,15.1,13.2,0,69.80000000000000,26.4,3.8,0,,,,,,,,,,,,,,,,,,2,2,32.2,9291.06
611117,611,Bibb County,Academy For Classical Education,117,EMH,(478)747-5310,5665 New Forsyth Rd,Macon,GA,31220,1394,K-10,,A,91.60000000000000,7,0,15,3,2,72,99,4,1,40.2,28.9,8.300000000000000,10,87.40000000000000,78.90000000000000,93.60000000000000,39.6,36.5,10,10,96.10000000000000,91.7,43.3,40,10,10,103.3,,,,,1.2,25,63.1,10.7,2.3,20.9,50,26.7,,,,,,,,8,31.1,41.3,19.6,4.2,33.7,40.6,21.5,13.5,26.2,44.7,15.6,7.8,46.8,37.6,7.8,9.4,29.9,49.3,11.3,2.4,41.7,41.7,14.2,14.9,36.4,35.5,13.2,5,25.6,40.5,28.9,,5,3,3,6534.57
611186,611,Bibb County,Central High School,186,H,(478)779-2292,2155 Napier Ave,Macon,GA,31204,1143,9-12,,C,71.3,1,0,88,2,2,7,99,9,0,,,,,,,,,,,,,,29.4,34.4,5,2.5,71.3,29.1,43,24.6,3.4,47.8,32.4,16.5,3.3,17.8,12.2,56.7,13.3,43.1,34.5,16.9,5.5,49.7,50.4,79.90000000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.5,3,20.9,8621.460000000000
611198,611,Bibb County,Westside High School,198,H,(478)779-3800,2851 Heath Rd,Macon,GA,31206,1128,9-12,,D,67.60000000000000,1,0,89,2,2,6,99,11,0,,,,,,,,,,,,,,24.5,35.3,6.7,1.1,67.60000000000000,40.2,43.4,14.1,2.3,54.50000000000000,37,8.5,0,49.6,31,14.2,5.3,62.1,28,8.200000000000000,1.6,41.9,34,74.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.5,3,22.7,9328.18
611203,611,Bibb County,Vineville Academy,203,E,(478)779-3226,2260 Vineville Ave,Macon,GA,31204,513,K-5,,B,81.30000000000000,1,0,78,4,2,15,99,5,2,31.8,36.8,6.7,6,81.3,51.8,86.30000000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.1,47.5,29.4,8,12.6,47.90000000000000,34,5.5,21.9,32.9,39.7,5.5,19.2,54.8,23.3,2.7,,,,,,,,,,,,,,,,,,4,5,3.3,8578.190000000000
611204,611,Bibb County,Rutland High School,204,H,(478)779-3041,6250 Skipper Rd,Macon,GA,31216,1053,9-12,,D,61.90000000000000,2,0,46,9,2,41,99,9,3,,,,,,,,,,,,,,28.4,28.6,3.3,1.6,61.9,31.9,35.3,28.2,4.6,52.2,37.7,7.9,2.2,44.1,29.1,22.6,4.2,39.1,36.1,21.8,2.9,51.5,50,74.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3,20.2,8766.030000000000
611205,611,Bibb County,Howard Middle School,205,M,(478)779-3454,6600 Forsyth Rd,Macon,GA,31210,926,6-8,,C,73.90000000000000,4,0,67,4,2,22,99,14,2,,,,,,,,27.4,36.1,6.7,3.7,73.90000000000000,68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33,36.3,26.5,4.2,28.1,42.5,22.7,6.800000000000000,51.1,26.3,17.5,5.100000000000000,20.1,35.8,28.8,15.3,,3.5,4,25.7,8665.140000000000
611286,611,Bibb County,Northeast High School,286,H,(478)779-4157,1646 Upper River Rd,Macon,GA,31211,743,9-12,,D,66.60000000000000,0,0,96,1,1,2,99,10,0,,,,,,,,,,,,,,24.1,34.7,6.7,1.1,66.60000000000000,46.90000000000000,39.4,12.6,1.1,68.40000000000000,27,4.6,0,33,35.1,30.9,1.1,69.10000000000000,22.3,8,0.5,30.9,30.1,80.30000000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3,20.8,10257.51
611298,611,Bibb County,Miller Magnet Middle School,298,M,(478)779-4029,751 Hendley St,Macon,GA,31204,763,6-8,,D,60.3,1,0,92,2,2,4,99,9,0,,,,,,,,23.3,31,5,1,60.3,58.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.7,37.7,20.3,2.3,38.8,46.40000000000000,13.7,1.1,62.3,23,13.5,1.2,38.2,35,21.1,5.7,,3,3,17.6,8307.050000000000
611303,611,Bibb County,William S. Hutchings Career Center,303,,,2011 Riverside Dr,Macon,GA,31204,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
611305,611,Bibb County,Rutland Middle School,305,M,(478)779-4369,6260 Skipper Rd,Macon,GA,31216,896,6-8,,D,62.2,2,0,47,11,3,37,99,12,5,,,,,,,,23.7,33,5,0.5,62.2,66.40000000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.6,37.5,21.5,2.4,29.1,46.2,21.3,3.4,49.8,26.3,18.5,5.4,35.5,35.5,20.5,8.5,,3,3,22.7,8672.540000000000
611307,611,Bibb County,Price Educational Center,307,EM,(478)751-2800,304 Pierce Ave,Macon,GA,31204,29,4-8,,-,,0,0,41,3,0,55,0,28,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,121.4,
611383,611,Bibb County,Williams Elementary School,383,E,(478)779-3660,325 Pursley St,Macon,GA,31201,258,K-5,,F,58.40000000000000,0,0,97,0,2,1,99,6,0,18.5,32.7,6.7,0.5,58.4,11.6,58.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.7,40.7,8.800000000000000,1.8,36.3,48.7,13.3,1.8,63.9,19.4,16.7,0,58.3,33.3,8.300000000000000,0,,,,,,,,,,,,,,,,,,1,4,39,11114.39
611386,611,Bibb County,Southwest High School,386,H,(478)779-4459,1775 Williamson Rd,Macon,GA,31206,852,9-12,,D,63.1,0,0,94,2,2,2,99,16,0,,,,,,,,,,,,,,21.5,33.8,6.7,1.1,63.1,41.6,43.3,11.8,3.4,77.40000000000000,20.4,2.2,0,81.30000000000000,13,4.7,1,64.10000000000000,28.8,5.4,1.6,32.7,29.5,76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.5,2,17.1,11529.4
611405,611,Bibb County,Rosa Taylor Elementary School,405,E,(478)779-3563,2976 Crestline Dr,Macon,GA,31204,513,K-5,,F,59.8,1,0,75,5,5,14,99,18,3,25.2,28.6,5,1,59.8,48.7,72.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.9,44.4,20.4,6.2,28,44.4,22.7,4.9,56.8,27,12.2,4.100000000000000,46.8,41.6,6.5,5.2,,,,,,,,,,,,,,,,,,1.5,4,29.9,10533.61
611407,611,Bibb County,Lake Bridge Behavioral Health System,407,EMH,(478)477-3829,3500 Riverside Drive,Macon,GA,31210,33,3-12,,-,,0,0,30,0,0,70,0,49,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,209.7,
611505,611,Bibb County,Weaver Middle School,505,M,(478)779-4630,2570 Heath Rd,Macon,GA,31206,809,6-8,,F,57.5,1,0,84,5,2,8,99,14,1,,,,,,,,20.7,31.3,5,0.5,57.5,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.3,36.1,12.8,1.7,43,45.4,9.5,2.1,68.10000000000000,17.5,10.1,4.300000000000000,58.9,28.7,10.1,2.3,,3,3,22.4,8111.2
611605,611,Bibb County,Heritage Elementary School,605,E,(478)779-4715,6050 Thomaston Rd,Macon,GA,31220,669,K-5,,B,89.80000000000000,4,0,67,5,4,21,99,11,3,32.8,40,8.300000000000000,8.700000000000000,89.8,45.1,87.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.8,40.5,30.8,7.9,11.5,39.90000000000000,39,9.700000000000000,21.9,32.5,42.1,3.5,11.4,49.1,24.6,14.9,,,,,,,,,,,,,,,,,,3.5,5,13.4,9359.02
611705,611,Bibb County,Union Elementary School,705,E,(478)773-2629,4831 Mamie Carter Dr,Macon,GA,31210,466,K-5,,F,54.3,0,0,96,1,2,1,99,8,0,19.3,29.5,5,0.5,54.3,23.7,44.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50,37.3,10.4,2.4,42,42.5,12.7,2.8,82.10000000000000,11.9,4.5,1.5,59.7,32.8,4.5,3,,,,,,,,,,,,,,,,,,2,3,26.4,9287.5
611805,611,Bibb County,Riley Elementary School,805,E,(478)779-2064,3522 Greenbriar Rd,Macon,GA,31204,338,K-5,,F,52.40000000000000,0,0,94,1,2,2,99,7,0,17.5,29.4,5,0.5,52.4,20.9,40.40000000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.7,28.4,8.5,1.4,50,38,11.3,0.7000000000000000,58.8,25.5,11.8,3.9,72.5,19.6,2,5.9,,,,,,,,,,,,,,,,,,2,3,34.4,9103.42
612105,612,Bleckley County,Bleckley County High School,105,H,(478)934-6258,1 Royal Dr,Cochran,GA,31014,671,9-12,,B,89.60000000000000,1,0,25,2,2,70,54,14,0,,,,,,,,,,,,,,41.3,36.8,6.7,4.8,89.60000000000000,10.1,27.2,47.5,15.2,11.7,42.7,35.1,10.5,24.6,25.7,37.4,12.3,13.7,31.1,50.3,5,77.3,36.8,98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,4,5.2,8774.24
612112,612,Bleckley County,Bleckley Middle School,112,M,(478)934-7270,590 GA-26,Cochran,GA,31014,498,6-8,,B,87.90000000000000,1,0,24,4,4,66,59,17,1,,,,,,,,36.7,38.4,6.7,6.1,87.90000000000000,75.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.4,35,38.6,12.1,5.7,36.4,34.7,23.1,23.5,27.5,33.6,15.4,15.4,32.2,40.3,12.1,,3.5,5,10.8,9015.65
612115,612,Bleckley County,Bleckley County Success Academy,115,MH,(478)934-1685,140 Country Club Rd,Cochran,GA,31014,53,6-12,,F,21.9,0,0,34,0,2,64,94,21,0,,,,,,,,,,,,,,10.7,,,0.5,21.9,,,,,,,,,100,0,0,0,,,,,,,45.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.5,1,75.5,8880.82
612197,612,Bleckley County,Bleckley County Elementary School,197,E,(478)934-3600,470 GA-26,Cochran,GA,31014,559,3-5,,B,87.2,1,0,27,3,3,67,87,15,0,35.2,35.5,6.7,9.800000000000000,87.2,50,83.90000000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.3,38.4,34.7,12.5,8.5,43.6,34.90000000000000,13.1,14.1,27.1,43.5,15.3,8.800000000000000,40.40000000000000,26.3,24.6,,,,,,,,,,,,,,,,,,4.5,4,7.7,7860.29
613101,613,Brantley County,Waynesville Primary School,101,E,(912)778-3068,5726 Old Waynesville Rd,Waynesville,GA,31566,385,K-3,,-,,0,0,2,3,4,90,88,7,1,26.8,,,5.5,,47.40000000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.1,61.5,21.8,2.6,14.1,57.7,25.6,2.6,,,,,,,,,,,,,,,,,,,,,,,,,,,4,22.1,8858.970000000000
613110,613,Brantley County,Atkinson Elementary School,110,EM,(912)778-6098,4327 Highway 110 E,Waynesville,GA,31566,239,4-6,,A,90,0,0,3,2,1,94,88,18,0,35.8,39.7,6.7,10,92.2,,86.30000000000000,29.4,38.6,6.7,10,84.7,,,,,,,,,,,,,,,,,,,,,,,,,,14.7,44.9,33.3,7.100000000000000,5.800000000000000,45.5,37.2,11.5,13.6,33.3,42,11.1,4.9,39.5,30.9,24.7,20.3,40.6,36.2,2.9,8.700000000000000,46.40000000000000,36.2,8.700000000000000,,,,,,,,,,4,5,21.8,9395.34
613194,613,Brantley County,Brantley County Middle School,194,M,(912)462-7092,10990 Highway 82,Nahunta,GA,31553,521,7-8,,C,79.7,0,0,3,2,1,94,88,14,0,,,,,,,,33.1,35.6,5,6,79.7,71.40000000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.1,39,34.5,4.300000000000000,14.3,39.5,32,14.3,19.9,25.5,38.5,16,15.7,35.8,30.6,17.9,,3.5,5,12.1,8348.24
613294,613,Brantley County,Nahunta Elementary School,294,EM,(912)462-5166,9110 Main St S,Nahunta,GA,31553,252,4-6,,D,69.7,0,0,4,5,2,88,88,16,1,33.1,27.5,5,7.2,72.8,,86.40000000000000,21.5,33.4,8.300000000000000,0.5,63.7,,,,,,,,,,,,,,,,,,,,,,,,,,17.4,39.8,36,6.800000000000000,10.6,50.3,31.7,7.5,18.3,37.8,28,15.9,15.9,53.7,20.7,9.800000000000000,27.2,43.2,24.7,4.9,30.9,51.9,12.3,4.9,,,,,,,,,,2,3,14.3,9851.01
614110,614,Brooks County,Brooks County High School,110,MH,(229)263-8923,1801 Moultrie Rd,Quitman,GA,31632,572,6-12,,D,63.8,1,0,54,12,2,30,96,11,2,,,,,,,,,,,,,,29.6,27.7,3.3,3.2,63.8,37.2,38.7,21.2,2.9,39.6,40.3,18.7,1.4,,,,,52.2,22.4,24.6,0.7000000000000000,43.8,47,69.10000000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.5,4,17.5,9317.130000000000
614193,614,Brooks County,Quitman Elementary School,193,E,(229)263-9302,2200 Moultrie Rd,Quitman,GA,31643,610,K-5,,D,66.90000000000000,0,0,72,12,1,15,96,12,9,22.4,34.2,8.300000000000000,2,66.90000000000000,21.1,72.10000000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.1,42.5,17.5,2.9,23.9,55.7,18.9,1.4,49.4,29.2,21.3,0,29.2,52.8,10.1,7.9,,,,,,,,,,,,,,,,,,2.5,3,20.5,9435.530000000000
614197,614,Brooks County,Brooks County Middle School,197,M,(229)263-7521,2171 Moultrie Rd,Quitman,GA,31643,439,6-8,,D,64.60000000000000,0,0,55,9,3,33,96,14,4,,,,,,,,24.4,34.9,3.3,2,64.60000000000000,55.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.4,32.1,22.3,3.1,33.3,38.6,18.5,9.6,55.3,26.2,13.5,5,53.2,29.8,14.9,2.1,,2,4,18.9,10234.39
614393,614,Brooks County,North Brooks Elementary School,393,E,(229)775-2414,10295 Coffee Rd,Morven,GA,31638,392,K-5,,C,76.80000000000000,0,0,22,10,8,60,96,13,6,30.3,35,5,6.5,76.8,54.40000000000000,81.40000000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.7,48.6,20.5,8.1,14.1,48.1,31.4,6.5,6.800000000000000,27.1,57.60000000000000,8.5,15.3,66.10000000000000,15.3,3.4,,,,,,,,,,,,,,,,,,2.5,5,28.8,9913.31
615101,615,Bryan County,Dr. George Washington Carver Elementary School,101,E,(912)459-5111,476 Frances Meeks Way,Richmond Hill,GA,31324,685,4-5,,A,90,5,1,18,9,5,62,38,14,2,39.5,40,6.7,3.8,90,,90.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.2,31.2,37.9,17.8,10.3,31.7,35.6,22.5,14,26.5,36.9,22.6,7.6,35.9,26.4,30.1,,,,,,,,,,,,,,,,,,5,4,14.6,7371.95
615182,615,Bryan County,Richmond Hill High School,182,H,(912)459-5151,1 Wildcat Dr,Richmond Hill,GA,31324,2097,9-12,,B,84.30000000000000,4,0,16,8,4,67,25,8,1,,,,,,,,,,,,,,39.6,35.9,6.7,2.1,84.3,12.4,27,40.6,20,17.7,43.6,30.7,8,16.6,29.2,39.5,14.7,6.9,21.8,44.3,27.1,72,42.8,86.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.5,4,9.200000000000000,6240.16
615199,615,Bryan County,Richmond Hill Middle School,199,M,(912)459-5130,503 Warren Hill Rd,Richmond Hill,GA,31324,1644,6-8,,B,83.80000000000000,4,0,14,8,6,68,27,9,1,,,,,,,,38.2,35.3,6.7,3.6,83.8,87.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.2,31.9,43.7,13.2,6.9,35.5,39.3,18.3,13.4,26.2,40.90000000000000,19.5,11,32.7,35.3,21,,4.5,5,8.800000000000000,6231.24
615202,615,Bryan County,Richmond Hill Primary School,202,E,(912)459-5080,471 Frances Meeks Way,Richmond Hill,GA,31324,629,K-1,,-,,3,0,12,9,4,71,36,8,2,40,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.2,36.6,32.4,15.9,13.9,31.4,38.5,16.2,,,,,,,,,,,,,,,,,,,,,,,,,,,5,17.3,8233.52
615282,615,Bryan County,Lanier Primary School,282,E,(912)626-5020,6024 US Highway 280 E,Pembroke,GA,31321,393,K-2,,-,,1,0,18,4,5,72,71,14,2,36.9,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25,34,30.6,10.4,23.6,38.2,31.3,6.9,,,,,,,,,,,,,,,,,,,,,,,,,,,5,16.1,11614.87
615286,615,Bryan County,Bryan County Elementary School,286,E,(912)626-5033,104 Ash Branch Rd,Pembroke,GA,31321,488,3-5,,C,77,0,0,20,3,5,71,73,15,2,30.6,38.7,6.7,1,77,50.3,73.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24,36.4,27.5,12.1,19.1,40.8,28.6,11.5,31.4,27.9,33.6,7.100000000000000,33.6,40.7,18.6,7.100000000000000,,,,,,,,,,,,,,,,,,3.5,5,16.2,8561.07
615302,615,Bryan County,Richmond Hill Elementary School,302,E,(912)459-5100,473 Frances Meeks Way,Richmond Hill,GA,31324,741,2-3,,-,,4,0,18,9,5,63,36,11,3,34.6,,,3.2,,59.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18,36,34.90000000000000,11,16.2,32.5,34.8,16.5,,,,,,,,,,,,,,,,,,,,,,,,,,,5,17.4,7545.91
615402,615,Bryan County,Bryan County Middle School,402,M,(912)626-5050,600 Payne Dr,Pembroke,GA,31321,462,6-8,,F,56.3,1,0,19,3,7,70,72,13,0,,,,,,,,25.1,26.9,3.3,1,56.3,50.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.40000000000000,36,20,2.5,27.3,44.1,23,5.600000000000000,33.3,23.8,34.1,8.700000000000000,40,32,23.2,4.8,,2,3,14.5,8836.450000000000
615502,615,Bryan County,Bryan County High School,502,H,(912)626-5060,1234 Camellia Dr,Pembroke,GA,31321,585,9-12,,D,65.60000000000000,1,0,23,2,3,71,66,15,0,,,,,,,,,,,,,,30.1,31.3,3.3,0.9,65.60000000000000,28.5,38,29.1,4.4,40.8,42,16.6,0.6,51,21.6,21.6,5.9,23.9,32.1,35.1,9,55.6,37.1,81.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3,15.4,8290.970000000000
615503,615,Bryan County,McAllister Elementary School,503,E,(912)851-4000,224 Veterans Memorial Parkway,Richmond Hill,GA,31324,927,K-5,,B,85.90000000000000,3,0,9,5,4,79,9,8,1,40,36.9,6.7,2.3,85.90000000000000,70.60000000000000,94.30000000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.1,31.4,37.8,22.7,5,31.6,42.2,21.2,9.5,36.1,41.8,12.7,8.200000000000000,36.7,36.1,19,,,,,,,,,,,,,,,,,,4.5,4,12.1,6298.150000000000
616100,616,Bulloch County,Mill Creek Elementary School,100,E,(912)212-8780,239 Beasley Rd,Statesboro,GA,30461,671,K-5,,D,62.90000000000000,4,0,58,4,4,29,77,14,5,30,29.1,3.3,0.5,62.9,55.6,71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.6,40,26.2,9.200000000000000,20.3,36.4,34.40000000000000,8.9,47.1,27.5,19.6,5.9,29.4,41.2,19.6,9.800000000000000,,,,,,,,,,,,,,,,,,3,3,21.3,8172.71
616107,616,Bulloch County,Nevils Elementary School,107,E,(912)842-8320,8438 Nevils-Groveland Rd,Statesboro,GA,30458,412,K-5,,C,73,0,0,15,6,1,77,57,16,4,33.7,28.9,6.7,3.7,73,58.5,83.10000000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.1,37.9,29.9,12.1,10.3,37.9,36,15.9,19.2,32.9,37,11,12.3,53.40000000000000,17.8,16.4,,,,,,,,,,,,,,,,,,3,4,17.7,9470.74
616198,616,Bulloch County,William James Middle School,198,M,(912)212-8820,18809 US Highway 80 W,Statesboro,GA,30458,657,6-8,,D,65.90000000000000,2,0,45,4,3,46,58,15,1,,,,,,,,27.9,32.5,5,0.5,65.90000000000000,69.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28,32.7,31.6,7.7,21.6,44.6,22.6,11.2,42.7,23.1,26.6,7.5,24.4,38.3,23.9,13.4,,3,3,13.1,8662.440000000000
